Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
2820;111.3649;90.4946;2932.150;0.000;0.0000;0.0000;0.000;8.9770;0.552223;-0.596160;-0.425636;0.398091;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:26.990;True;;
2821;111.3589;90.5003;2928.896;0.000;0.0000;0.0000;0.000;8.9248;0.552450;-0.595579;-0.425632;0.398651;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.000;True;;
2822;111.3529;90.5060;2925.561;0.000;0.0000;0.0000;0.000;8.8730;0.552682;-0.595002;-0.425622;0.399200;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.010;True;;
2823;111.3469;90.5119;2922.155;0.000;0.0000;0.0000;0.000;8.8210;0.552917;-0.594410;-0.425618;0.399761;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.020;True;;
2824;111.3408;90.5178;2918.672;0.000;0.0000;0.0000;0.000;8.7689;0.553159;-0.593825;-0.425604;0.400310;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.030;True;;
2825;111.3347;90.5238;2915.120;0.000;0.0000;0.0000;0.000;8.7169;0.553403;-0.593221;-0.425598;0.400875;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.040;True;;
2826;111.3285;90.5298;2911.489;0.000;0.0000;0.0000;0.000;8.6665;0.553645;-0.592639;-0.425583;0.401416;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.050;True;;
2827;111.3222;90.5360;2907.783;0.000;0.0000;0.0000;0.000;8.6179;0.553879;-0.592056;-0.425578;0.401960;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.060;True;;
2828;111.3159;90.5422;2904.012;0.000;0.0000;0.0000;0.000;8.5685;0.554120;-0.591462;-0.425566;0.402513;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.070;True;;
2829;111.3095;90.5484;2900.171;0.000;0.0000;0.0000;0.000;8.5198;0.554364;-0.590876;-0.425552;0.403053;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.080;True;;
2830;111.3031;90.5547;2896.256;0.000;0.0000;0.0000;0.000;8.4730;0.554602;-0.590299;-0.425540;0.403583;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.090;True;;
2831;111.2967;90.5609;2892.273;0.000;0.0000;0.0000;0.000;8.4281;0.554831;-0.589719;-0.425540;0.404116;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.100;True;;
2832;111.2902;90.5673;2888.231;0.000;0.0000;0.0000;0.000;8.3821;0.555074;-0.589128;-0.425535;0.404649;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.110;True;;
2833;111.2837;90.5737;2884.121;0.000;0.0000;0.0000;0.000;8.3375;0.555312;-0.588555;-0.425523;0.405169;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.120;True;;
2834;111.2771;90.5801;2879.950;0.000;0.0000;0.0000;0.000;8.2939;0.555550;-0.587978;-0.425518;0.405686;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.130;True;;
2835;111.2704;90.5865;2875.712;0.000;0.0000;0.0000;0.000;8.2525;0.555777;-0.587407;-0.425519;0.406201;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.140;True;;
2836;111.2638;90.5930;2871.414;0.000;0.0000;0.0000;0.000;8.2128;0.555999;-0.586835;-0.425529;0.406712;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.150;True;;
2837;111.2570;90.5994;2867.067;0.000;0.0000;0.0000;0.000;8.1705;0.556242;-0.586260;-0.425518;0.407221;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.160;True;;
2838;111.2503;90.6059;2862.649;0.000;0.0000;0.0000;0.000;8.1328;0.556462;-0.585703;-0.425524;0.407713;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.170;True;;
2839;111.2435;90.6124;2858.179;0.000;0.0000;0.0000;0.000;8.0950;0.556688;-0.585145;-0.425527;0.408204;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.180;True;;
2840;111.2367;90.6189;2853.647;0.000;0.0000;0.0000;0.000;8.0596;0.556903;-0.584601;-0.425532;0.408684;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.190;True;;
2841;111.2298;90.6255;2849.064;0.000;0.0000;0.0000;0.000;8.0243;0.557122;-0.584056;-0.425538;0.409159;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.200;True;;
2842;111.2228;90.6320;2844.435;0.000;0.0000;0.0000;0.000;7.9882;0.557349;-0.583509;-0.425533;0.409636;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.210;True;;
2843;111.2159;90.6386;2839.741;0.000;0.0000;0.0000;0.000;7.9569;0.557553;-0.582979;-0.425550;0.410095;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.220;True;;
2844;111.2089;90.6451;2834.996;0.000;0.0000;0.0000;0.000;7.9263;0.557756;-0.582459;-0.425562;0.410545;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.230;True;;
2845;111.2019;90.6516;2830.202;0.000;0.0000;0.0000;0.000;7.8960;0.557962;-0.581946;-0.425569;0.410984;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.240;True;;
2846;111.1948;90.6582;2825.365;0.000;0.0000;0.0000;0.000;7.8665;0.558166;-0.581422;-0.425585;0.411433;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.250;True;;
2847;111.1877;90.6646;2820.469;0.000;0.0000;0.0000;0.000;7.8399;0.558357;-0.580926;-0.425604;0.411855;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.260;True;;
2848;111.1807;90.6711;2815.531;0.000;0.0000;0.0000;0.000;7.8133;0.558551;-0.580427;-0.425620;0.412277;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.270;True;;
2849;111.1735;90.6775;2810.541;0.000;0.0000;0.0000;0.000;7.7890;0.558735;-0.579947;-0.425640;0.412683;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.280;True;;
2850;111.1663;90.6839;2805.513;0.000;0.0000;0.0000;0.000;7.7639;0.558927;-0.579460;-0.425657;0.413090;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.290;True;;
2851;111.1592;90.6902;2800.442;0.000;0.0000;0.0000;0.000;7.7397;0.559117;-0.578977;-0.425674;0.413491;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.300;True;;
2852;111.1519;90.6965;2795.323;0.000;0.0000;0.0000;0.000;7.7177;0.559296;-0.578511;-0.425697;0.413878;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.310;True;;
2853;111.1447;90.7026;2790.161;0.000;0.0000;0.0000;0.000;7.6964;0.559475;-0.578059;-0.425716;0.414250;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.320;True;;
2854;111.1375;90.7088;2784.966;0.000;0.0000;0.0000;0.000;7.6747;0.559658;-0.577594;-0.425736;0.414630;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.330;True;;
2855;111.1303;90.7150;2779.731;0.000;0.0000;0.0000;0.000;7.6537;0.559840;-0.577141;-0.425753;0.414995;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.340;True;;
2856;111.1230;90.7209;2774.448;0.000;0.0000;0.0000;0.000;7.6360;0.560002;-0.576707;-0.425781;0.415353;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.350;True;;
2857;111.1156;90.7269;2769.132;0.000;0.0000;0.0000;0.000;7.6179;0.560169;-0.576268;-0.425808;0.415708;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.360;True;;
2858;111.1084;90.7328;2763.776;0.000;0.0000;0.0000;0.000;7.6000;0.560339;-0.575851;-0.425824;0.416041;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.370;True;;
2859;111.1010;90.7386;2758.390;0.000;0.0000;0.0000;0.000;7.5822;0.560508;-0.575426;-0.425843;0.416382;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.380;True;;
2860;111.0937;90.7444;2752.972;0.000;0.0000;0.0000;0.000;7.5644;0.560683;-0.575000;-0.425863;0.416715;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.390;True;;
2861;111.0863;90.7500;2747.513;0.000;0.0000;0.0000;0.000;7.5479;0.560848;-0.574597;-0.425878;0.417031;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.400;True;;
2862;111.0790;90.7556;2742.020;0.000;0.0000;0.0000;0.000;7.5326;0.561011;-0.574194;-0.425904;0.417341;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.410;True;;
2863;111.0716;90.7612;2736.510;0.000;0.0000;0.0000;0.000;7.5139;0.561196;-0.573775;-0.425911;0.417661;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.420;True;;
2864;111.0643;90.7665;2730.955;0.000;0.0000;0.0000;0.000;7.4982;0.561363;-0.573389;-0.425923;0.417954;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.430;True;;
2865;111.0569;90.7718;2725.372;0.000;0.0000;0.0000;0.000;7.4824;0.561532;-0.573002;-0.425936;0.418245;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.440;True;;
2866;111.0495;90.7769;2719.763;0.000;0.0000;0.0000;0.000;7.4664;0.561705;-0.572613;-0.425948;0.418533;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.450;True;;
2867;111.0422;90.7820;2714.129;0.000;0.0000;0.0000;0.000;7.4494;0.561884;-0.572227;-0.425950;0.418818;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.460;True;;
2868;111.0348;90.7869;2708.476;0.000;0.0000;0.0000;0.000;7.4310;0.562073;-0.571832;-0.425946;0.419108;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.470;True;;
2869;111.0274;90.7917;2702.787;0.000;0.0000;0.0000;0.000;7.4141;0.562252;-0.571460;-0.425941;0.419381;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.480;True;;
2870;111.0201;90.7963;2697.071;0.000;0.0000;0.0000;0.000;7.3973;0.562432;-0.571096;-0.425935;0.419642;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.490;True;;
2871;111.0127;90.8009;2691.337;0.000;0.0000;0.0000;0.000;7.3797;0.562618;-0.570723;-0.425925;0.419910;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.500;True;;
2872;111.0052;90.8053;2685.585;0.000;0.0000;0.0000;0.000;7.3602;0.562815;-0.570348;-0.425902;0.420178;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.510;True;;
2873;110.9979;90.8096;2679.801;0.000;0.0000;0.0000;0.000;7.3426;0.563003;-0.569989;-0.425887;0.420429;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.520;True;;
2874;110.9906;90.8137;2674.007;0.000;0.0000;0.0000;0.000;7.3216;0.563212;-0.569619;-0.425853;0.420685;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.530;True;;
2875;110.9832;90.8177;2668.199;0.000;0.0000;0.0000;0.000;7.2995;0.563429;-0.569239;-0.425815;0.420946;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.540;True;;
2876;110.9759;90.8216;2662.359;0.000;0.0000;0.0000;0.000;7.2788;0.563638;-0.568883;-0.425777;0.421187;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.550;True;;
2877;110.9686;90.8253;2656.507;0.000;0.0000;0.0000;0.000;7.2561;0.563860;-0.568518;-0.425731;0.421429;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.560;True;;
2878;110.9613;90.8288;2650.636;0.000;0.0000;0.0000;0.000;7.2331;0.564085;-0.568156;-0.425680;0.421667;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.570;True;;
2879;110.9540;90.8323;2644.756;0.000;0.0000;0.0000;0.000;7.2081;0.564323;-0.567784;-0.425620;0.421910;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.580;True;;
2880;110.9467;90.8355;2638.854;0.000;0.0000;0.0000;0.000;7.1840;0.564555;-0.567426;-0.425560;0.422143;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.590;True;;
2881;110.9395;90.8385;2632.948;0.000;0.0000;0.0000;0.000;7.1560;0.564815;-0.567052;-0.425482;0.422376;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.600;True;;
2882;110.9323;90.8414;2627.025;0.000;0.0000;0.0000;0.000;7.1288;0.565070;-0.566679;-0.425408;0.422609;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.610;True;;
2883;110.9252;90.8441;2621.100;0.000;0.0000;0.0000;0.000;7.0984;0.565349;-0.566293;-0.425319;0.422844;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.620;True;;
2884;110.9181;90.8468;2615.158;0.000;0.0000;0.0000;0.000;7.0685;0.565622;-0.565916;-0.425227;0.423074;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.630;True;;
2885;110.9109;90.8491;2609.206;0.000;0.0000;0.0000;0.000;7.0377;0.565902;-0.565538;-0.425130;0.423304;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.640;True;;
2886;110.9039;90.8514;2603.259;0.000;0.0000;0.0000;0.000;7.0020;0.566215;-0.565141;-0.425008;0.423537;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.650;True;;
2887;110.8969;90.8536;2597.293;0.000;0.0000;0.0000;0.000;6.9685;0.566513;-0.564760;-0.424893;0.423763;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.660;True;;
2888;110.8899;90.8555;2591.324;0.000;0.0000;0.0000;0.000;6.9327;0.566829;-0.564373;-0.424766;0.423984;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.670;True;;
2889;110.8829;90.8573;2585.361;0.000;0.0000;0.0000;0.000;6.8933;0.567167;-0.563969;-0.424618;0.424218;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.680;True;;
2890;110.8760;90.8590;2579.390;0.000;0.0000;0.0000;0.000;6.8543;0.567504;-0.563565;-0.424474;0.424448;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.690;True;;
2891;110.8692;90.8604;2573.413;0.000;0.0000;0.0000;0.000;6.8142;0.567848;-0.563168;-0.424318;0.424670;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.700;True;;
2892;110.8624;90.8617;2567.441;0.000;0.0000;0.0000;0.000;6.7718;0.568210;-0.562757;-0.424153;0.424895;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.710;True;;
2893;110.8556;90.8629;2561.475;0.000;0.0000;0.0000;0.000;6.7262;0.568592;-0.562339;-0.423967;0.425124;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.720;True;;
2894;110.8489;90.8639;2555.500;0.000;0.0000;0.0000;0.000;6.6821;0.568963;-0.561931;-0.423786;0.425347;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.730;True;;
2895;110.8423;90.8646;2549.531;0.000;0.0000;0.0000;0.000;6.6362;0.569353;-0.561509;-0.423601;0.425566;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.740;True;;
2896;110.8357;90.8653;2543.576;0.000;0.0000;0.0000;0.000;6.5869;0.569764;-0.561074;-0.423391;0.425798;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.750;True;;
2897;110.8292;90.8657;2537.619;0.000;0.0000;0.0000;0.000;6.5375;0.570174;-0.560647;-0.423179;0.426023;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.760;True;;
2898;110.8227;90.8659;2531.673;0.000;0.0000;0.0000;0.000;6.4858;0.570603;-0.560213;-0.422954;0.426243;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.770;True;;
2899;110.8163;90.8659;2525.736;0.000;0.0000;0.0000;0.000;6.4332;0.571038;-0.559770;-0.422722;0.426473;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.780;True;;
2900;110.8100;90.8658;2519.813;0.000;0.0000;0.0000;0.000;6.3773;0.571495;-0.559321;-0.422470;0.426699;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.790;True;;
2901;110.8037;90.8655;2513.894;0.000;0.0000;0.0000;0.000;6.3229;0.571947;-0.558874;-0.422225;0.426923;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.800;True;;
2902;110.7975;90.8650;2507.990;0.000;0.0000;0.0000;0.000;6.2653;0.572415;-0.558430;-0.421956;0.427142;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.810;True;;
2903;110.7913;90.8643;2502.107;0.000;0.0000;0.0000;0.000;6.2065;0.572896;-0.557964;-0.421679;0.427380;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.820;True;;
2904;110.7853;90.8635;2496.238;0.000;0.0000;0.0000;0.000;6.1466;0.573389;-0.557497;-0.421397;0.427606;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.830;True;;
2905;110.7794;90.8625;2490.387;0.000;0.0000;0.0000;0.000;6.0846;0.573894;-0.557031;-0.421095;0.427833;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.840;True;;
2906;110.7734;90.8613;2484.554;0.000;0.0000;0.0000;0.000;6.0220;0.574404;-0.556562;-0.420789;0.428061;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.850;True;;
2907;110.7676;90.8599;2478.743;0.000;0.0000;0.0000;0.000;5.9588;0.574925;-0.556080;-0.420479;0.428292;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.860;True;;
2908;110.7619;90.8584;2472.950;0.000;0.0000;0.0000;0.000;5.8943;0.575452;-0.555606;-0.420152;0.428520;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.870;True;;
2909;110.7563;90.8567;2467.189;0.000;0.0000;0.0000;0.000;5.8280;0.575999;-0.555110;-0.419817;0.428757;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.880;True;;
2910;110.7507;90.8548;2461.441;0.000;0.0000;0.0000;0.000;5.7618;0.576542;-0.554634;-0.419476;0.428976;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.890;True;;
2911;110.7453;90.8527;2455.729;0.000;0.0000;0.0000;0.000;5.6945;0.577101;-0.554134;-0.419127;0.429211;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.900;True;;
2912;110.7399;90.8504;2450.044;0.000;0.0000;0.0000;0.000;5.6253;0.577670;-0.553642;-0.418759;0.429440;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.910;True;;
2913;110.7346;90.8481;2444.389;0.000;0.0000;0.0000;0.000;5.5569;0.578243;-0.553138;-0.418393;0.429676;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.920;True;;
2914;110.7295;90.8456;2438.766;0.000;0.0000;0.0000;0.000;5.4875;0.578826;-0.552634;-0.418016;0.429906;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.930;True;;
2915;110.7244;90.8428;2433.172;0.000;0.0000;0.0000;0.000;5.4170;0.579413;-0.552141;-0.417624;0.430129;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.940;True;;
2916;110.7195;90.8400;2427.626;0.000;0.0000;0.0000;0.000;5.3455;0.580021;-0.551617;-0.417223;0.430371;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.950;True;;
2917;110.7147;90.8370;2422.105;0.000;0.0000;0.0000;0.000;5.2755;0.580618;-0.551113;-0.416823;0.430599;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.960;True;;
2918;110.7100;90.8338;2416.620;0.000;0.0000;0.0000;0.000;5.2046;0.581222;-0.550615;-0.416412;0.430819;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.970;True;;
2919;110.7054;90.8304;2411.182;0.000;0.0000;0.0000;0.000;5.1322;0.581841;-0.550107;-0.415983;0.431046;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.980;True;;
2920;110.7009;90.8270;2405.788;0.000;0.0000;0.0000;0.000;5.0612;0.582463;-0.549586;-0.415556;0.431282;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:27.990;True;;
2921;110.6966;90.8233;2400.429;0.000;0.0000;0.0000;0.000;4.9904;0.583081;-0.549087;-0.415123;0.431501;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.000;True;;
2922;110.6924;90.8194;2395.116;0.000;0.0000;0.0000;0.000;4.9191;0.583708;-0.548586;-0.414678;0.431719;0.49;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.010;True;;
2923;110.6883;90.8154;2389.848;0.000;0.0000;0.0000;0.000;4.8492;0.584332;-0.548085;-0.414233;0.431938;0.49;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.020;True;;
2924;110.6844;90.8112;2384.624;0.000;0.0000;0.0000;0.000;4.7795;0.584955;-0.547595;-0.413780;0.432149;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.030;True;;
2925;110.6806;90.8069;2379.448;0.000;0.0000;0.0000;0.000;4.7118;0.585574;-0.547106;-0.413332;0.432360;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.040;True;;
2926;110.6769;90.8024;2374.324;0.000;0.0000;0.0000;0.000;4.6429;0.586198;-0.546629;-0.412865;0.432564;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.050;True;;
2927;110.6735;90.7978;2369.255;0.000;0.0000;0.0000;0.000;4.5748;0.586829;-0.546148;-0.412395;0.432765;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.060;True;;
2928;110.6700;90.7930;2364.236;0.000;0.0000;0.0000;0.000;4.5099;0.587445;-0.545670;-0.411934;0.432970;0.51;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.070;True;;
2929;110.6668;90.7882;2359.272;0.000;0.0000;0.0000;0.000;4.4433;0.588068;-0.545213;-0.411454;0.433156;0.51;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.080;True;;
2930;110.6638;90.7833;2354.375;0.000;0.0000;0.0000;0.000;4.3776;0.588701;-0.544742;-0.410962;0.433356;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:28.090;True;;
