Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
2429;-95.3922;90.3174;7026.470;0.000;0.0000;0.0000;0.000;5.2713;0.546624;-0.540404;0.450317;-0.454291;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.770;True;;
2430;-95.3921;90.3174;7026.615;0.000;0.0000;0.0000;0.000;5.2714;0.546582;-0.540428;0.450377;-0.454254;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.780;True;;
2431;-95.3921;90.3174;7026.766;0.000;0.0000;0.0000;0.000;5.2715;0.546532;-0.540459;0.450429;-0.454224;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.790;True;;
2432;-95.3920;90.3173;7026.915;0.000;0.0000;0.0000;0.000;5.2718;0.546477;-0.540494;0.450496;-0.454184;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.800;True;;
2433;-95.3920;90.3173;7027.078;0.000;0.0000;0.0000;0.000;5.2723;0.546434;-0.540523;0.450544;-0.454153;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.810;True;;
2434;-95.3920;90.3173;7027.240;0.000;0.0000;0.0000;0.000;5.2720;0.546381;-0.540553;0.450604;-0.454120;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.820;True;;
2435;-95.3920;90.3172;7027.403;0.000;0.0000;0.0000;0.000;5.2723;0.546324;-0.540591;0.450665;-0.454085;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.830;True;;
2436;-95.3921;90.3172;7027.580;0.000;0.0000;0.0000;0.000;5.2735;0.546287;-0.540620;0.450706;-0.454053;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.840;True;;
2437;-95.3921;90.3172;7027.752;0.000;0.0000;0.0000;0.000;5.2732;0.546228;-0.540655;0.450766;-0.454022;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.850;True;;
2438;-95.3922;90.3171;7027.932;0.000;0.0000;0.0000;0.000;5.2744;0.546184;-0.540690;0.450813;-0.453988;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.860;True;;
2439;-95.3923;90.3172;7028.116;0.000;0.0000;0.0000;0.000;5.2758;0.546141;-0.540726;0.450856;-0.453953;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.870;True;;
2440;-95.3924;90.3172;7028.305;0.000;0.0000;0.0000;0.000;5.2759;0.546097;-0.540755;0.450902;-0.453927;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.880;True;;
2441;-95.3926;90.3172;7028.497;0.000;0.0000;0.0000;0.000;5.2758;0.546051;-0.540782;0.450950;-0.453902;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.890;True;;
2442;-95.3928;90.3173;7028.691;0.000;0.0000;0.0000;0.000;5.2775;0.546013;-0.540818;0.450987;-0.453868;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.900;True;;
2443;-95.3929;90.3173;7028.890;0.000;0.0000;0.0000;0.000;5.2769;0.545969;-0.540842;0.451029;-0.453851;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.910;True;;
2444;-95.3931;90.3173;7029.089;0.000;0.0000;0.0000;0.000;5.2775;0.545926;-0.540874;0.451066;-0.453827;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.920;True;;
2445;-95.3933;90.3173;7029.293;0.000;0.0000;0.0000;0.000;5.2776;0.545886;-0.540901;0.451104;-0.453805;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.930;True;;
2446;-95.3935;90.3173;7029.502;0.000;0.0000;0.0000;0.000;5.2766;0.545846;-0.540921;0.451140;-0.453794;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.940;True;;
2447;-95.3938;90.3173;7029.714;0.000;0.0000;0.0000;0.000;5.2773;0.545817;-0.540946;0.451163;-0.453777;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.950;True;;
2448;-95.3941;90.3173;7029.925;0.000;0.0000;0.0000;0.000;5.2769;0.545778;-0.540969;0.451199;-0.453761;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.960;True;;
2449;-95.3944;90.3172;7030.138;0.000;0.0000;0.0000;0.000;5.2765;0.545743;-0.540991;0.451228;-0.453748;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.970;True;;
2450;-95.3947;90.3172;7030.357;0.000;0.0000;0.0000;0.000;5.2765;0.545716;-0.541010;0.451250;-0.453736;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.980;True;;
2451;-95.3950;90.3171;7030.577;0.000;0.0000;0.0000;0.000;5.2756;0.545683;-0.541028;0.451273;-0.453731;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:31.990;True;;
2452;-95.3953;90.3171;7030.799;0.000;0.0000;0.0000;0.000;5.2752;0.545652;-0.541048;0.451293;-0.453724;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.000;True;;
2453;-95.3957;90.3171;7031.023;0.000;0.0000;0.0000;0.000;5.2745;0.545628;-0.541061;0.451312;-0.453718;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.010;True;;
2454;-95.3961;90.3171;7031.250;0.000;0.0000;0.0000;0.000;5.2741;0.545605;-0.541076;0.451326;-0.453714;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.020;True;;
2455;-95.3965;90.3171;7031.478;0.000;0.0000;0.0000;0.000;5.2744;0.545586;-0.541094;0.451333;-0.453708;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.030;True;;
2456;-95.3969;90.3171;7031.711;0.000;0.0000;0.0000;0.000;5.2739;0.545570;-0.541105;0.451339;-0.453709;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.040;True;;
2457;-95.3973;90.3172;7031.942;0.000;0.0000;0.0000;0.000;5.2750;0.545556;-0.541127;0.451337;-0.453702;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.050;True;;
2458;-95.3978;90.3172;7032.175;0.000;0.0000;0.0000;0.000;5.2750;0.545539;-0.541142;0.451341;-0.453700;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.060;True;;
2459;-95.3982;90.3173;7032.413;0.000;0.0000;0.0000;0.000;5.2742;0.545525;-0.541150;0.451341;-0.453707;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.070;True;;
2460;-95.3987;90.3173;7032.649;0.000;0.0000;0.0000;0.000;5.2751;0.545517;-0.541166;0.451337;-0.453702;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.080;True;;
2461;-95.3992;90.3173;7032.894;0.000;0.0000;0.0000;0.000;5.2736;0.545510;-0.541167;0.451332;-0.453714;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.090;True;;
2462;-95.3997;90.3173;7033.133;0.000;0.0000;0.0000;0.000;5.2747;0.545501;-0.541186;0.451322;-0.453712;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.100;True;;
2463;-95.4002;90.3173;7033.379;0.000;0.0000;0.0000;0.000;5.2750;0.545499;-0.541196;0.451306;-0.453718;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.110;True;;
2464;-95.4008;90.3173;7033.631;0.000;0.0000;0.0000;0.000;5.2721;0.545493;-0.541188;0.451299;-0.453743;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.120;True;;
2465;-95.4013;90.3172;7033.885;0.000;0.0000;0.0000;0.000;5.2727;0.545498;-0.541197;0.451271;-0.453754;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.130;True;;
2466;-95.4019;90.3172;7034.134;0.000;0.0000;0.0000;0.000;5.2721;0.545494;-0.541202;0.451261;-0.453762;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.140;True;;
2467;-95.4025;90.3171;7034.393;0.000;0.0000;0.0000;0.000;5.2705;0.545497;-0.541197;0.451243;-0.453783;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.150;True;;
2468;-95.4031;90.3171;7034.644;0.000;0.0000;0.0000;0.000;5.2696;0.545487;-0.541205;0.451234;-0.453794;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.160;True;;
2469;-95.4037;90.3170;7034.904;0.000;0.0000;0.0000;0.000;5.2689;0.545489;-0.541207;0.451212;-0.453810;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.170;True;;
2470;-95.4043;90.3170;7035.173;0.000;0.0000;0.0000;0.000;5.2668;0.545495;-0.541198;0.451187;-0.453839;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.180;True;;
2471;-95.4050;90.3170;7035.434;0.000;0.0000;0.0000;0.000;5.2662;0.545494;-0.541202;0.451172;-0.453850;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.190;True;;
2472;-95.4056;90.3171;7035.700;0.000;0.0000;0.0000;0.000;5.2654;0.545494;-0.541206;0.451150;-0.453868;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.200;True;;
2473;-95.4063;90.3171;7035.973;0.000;0.0000;0.0000;0.000;5.2645;0.545502;-0.541203;0.451123;-0.453889;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.210;True;;
2474;-95.4070;90.3171;7036.247;0.000;0.0000;0.0000;0.000;5.2629;0.545504;-0.541199;0.451101;-0.453912;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.220;True;;
2475;-95.4077;90.3172;7036.520;0.000;0.0000;0.0000;0.000;5.2623;0.545506;-0.541203;0.451082;-0.453925;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.230;True;;
2476;-95.4083;90.3172;7036.799;0.000;0.0000;0.0000;0.000;5.2608;0.545507;-0.541201;0.451059;-0.453948;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.240;True;;
2477;-95.4091;90.3172;7037.081;0.000;0.0000;0.0000;0.000;5.2616;0.545518;-0.541209;0.451027;-0.453958;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.250;True;;
2478;-95.4098;90.3173;7037.366;0.000;0.0000;0.0000;0.000;5.2603;0.545522;-0.541206;0.451004;-0.453979;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.260;True;;
2479;-95.4105;90.3172;7037.654;0.000;0.0000;0.0000;0.000;5.2603;0.545528;-0.541212;0.450976;-0.453993;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.270;True;;
2480;-95.4113;90.3172;7037.943;0.000;0.0000;0.0000;0.000;5.2586;0.545526;-0.541210;0.450962;-0.454011;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.280;True;;
2481;-95.4120;90.3172;7038.236;0.000;0.0000;0.0000;0.000;5.2588;0.545528;-0.541220;0.450936;-0.454023;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.290;True;;
2482;-95.4128;90.3171;7038.535;0.000;0.0000;0.0000;0.000;5.2579;0.545532;-0.541221;0.450912;-0.454041;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.300;True;;
2483;-95.4136;90.3171;7038.838;0.000;0.0000;0.0000;0.000;5.2585;0.545544;-0.541227;0.450882;-0.454050;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.310;True;;
2484;-95.4144;90.3170;7039.138;0.000;0.0000;0.0000;0.000;5.2592;0.545541;-0.541242;0.450863;-0.454054;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.320;True;;
2485;-95.4152;90.3170;7039.447;0.000;0.0000;0.0000;0.000;5.2578;0.545539;-0.541243;0.450847;-0.454070;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.330;True;;
2486;-95.4160;90.3170;7039.756;0.000;0.0000;0.0000;0.000;5.2583;0.545538;-0.541255;0.450829;-0.454074;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.340;True;;
2487;-95.4168;90.3170;7040.070;0.000;0.0000;0.0000;0.000;5.2575;0.545533;-0.541263;0.450816;-0.454085;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.350;True;;
2488;-95.4177;90.3170;7040.385;0.000;0.0000;0.0000;0.000;5.2573;0.545524;-0.541275;0.450805;-0.454091;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.360;True;;
2489;-95.4185;90.3170;7040.703;0.000;0.0000;0.0000;0.000;5.2569;0.545512;-0.541289;0.450798;-0.454096;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.370;True;;
2490;-95.4193;90.3171;7041.026;0.000;0.0000;0.0000;0.000;5.2562;0.545502;-0.541299;0.450793;-0.454103;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.380;True;;
2491;-95.4202;90.3171;7041.350;0.000;0.0000;0.0000;0.000;5.2565;0.545486;-0.541320;0.450786;-0.454102;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.390;True;;
2492;-95.4211;90.3171;7041.682;0.000;0.0000;0.0000;0.000;5.2556;0.545474;-0.541331;0.450782;-0.454109;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.400;True;;
2493;-95.4219;90.3171;7042.012;0.000;0.0000;0.0000;0.000;5.2565;0.545453;-0.541359;0.450778;-0.454104;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.410;True;;
2494;-95.4228;90.3171;7042.346;0.000;0.0000;0.0000;0.000;5.2559;0.545434;-0.541374;0.450785;-0.454102;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.420;True;;
2495;-95.4237;90.3171;7042.687;0.000;0.0000;0.0000;0.000;5.2551;0.545414;-0.541391;0.450789;-0.454103;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.430;True;;
2496;-95.4246;90.3170;7043.026;0.000;0.0000;0.0000;0.000;5.2564;0.545392;-0.541420;0.450794;-0.454089;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.440;True;;
2497;-95.4255;90.3170;7043.369;0.000;0.0000;0.0000;0.000;5.2567;0.545366;-0.541447;0.450804;-0.454078;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.450;True;;
2498;-95.4263;90.3169;7043.716;0.000;0.0000;0.0000;0.000;5.2571;0.545340;-0.541474;0.450812;-0.454068;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.460;True;;
2499;-95.4272;90.3169;7044.066;0.000;0.0000;0.0000;0.000;5.2578;0.545314;-0.541503;0.450822;-0.454056;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.470;True;;
2500;-95.4281;90.3168;7044.416;0.000;0.0000;0.0000;0.000;5.2588;0.545285;-0.541535;0.450838;-0.454037;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.480;True;;
2501;-95.4291;90.3168;7044.771;0.000;0.0000;0.0000;0.000;5.2596;0.545253;-0.541568;0.450851;-0.454022;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.490;True;;
2502;-95.4300;90.3168;7045.127;0.000;0.0000;0.0000;0.000;5.2613;0.545224;-0.541604;0.450869;-0.453996;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.500;True;;
2503;-95.4309;90.3168;7045.488;0.000;0.0000;0.0000;0.000;5.2625;0.545195;-0.541637;0.450885;-0.453976;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.510;True;;
2504;-95.4319;90.3168;7045.848;0.000;0.0000;0.0000;0.000;5.2648;0.545163;-0.541680;0.450901;-0.453948;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.520;True;;
2505;-95.4328;90.3168;7046.208;0.000;0.0000;0.0000;0.000;5.2665;0.545122;-0.541724;0.450926;-0.453919;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.530;True;;
2506;-95.4338;90.3168;7046.571;0.000;0.0000;0.0000;0.000;5.2694;0.545088;-0.541770;0.450950;-0.453881;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.540;True;;
2507;-95.4347;90.3168;7046.940;0.000;0.0000;0.0000;0.000;5.2709;0.545051;-0.541809;0.450975;-0.453855;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.550;True;;
2508;-95.4356;90.3169;7047.308;0.000;0.0000;0.0000;0.000;5.2722;0.545007;-0.541851;0.451004;-0.453828;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.560;True;;
2509;-95.4366;90.3169;7047.678;0.000;0.0000;0.0000;0.000;5.2750;0.544971;-0.541898;0.451030;-0.453790;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.570;True;;
2510;-95.4375;90.3169;7048.051;0.000;0.0000;0.0000;0.000;5.2761;0.544927;-0.541939;0.451062;-0.453762;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.580;True;;
2511;-95.4385;90.3168;7048.420;0.000;0.0000;0.0000;0.000;5.2787;0.544881;-0.541990;0.451095;-0.453723;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.590;True;;
2512;-95.4395;90.3168;7048.793;0.000;0.0000;0.0000;0.000;5.2807;0.544838;-0.542036;0.451129;-0.453687;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.600;True;;
2513;-95.4404;90.3167;7049.168;0.000;0.0000;0.0000;0.000;5.2817;0.544791;-0.542075;0.451170;-0.453655;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.610;True;;
2514;-95.4414;90.3166;7049.536;0.000;0.0000;0.0000;0.000;5.2860;0.544742;-0.542139;0.451206;-0.453601;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.620;True;;
2515;-95.4424;90.3166;7049.913;0.000;0.0000;0.0000;0.000;5.2857;0.544689;-0.542176;0.451249;-0.453579;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.630;True;;
2516;-95.4433;90.3165;7050.288;0.000;0.0000;0.0000;0.000;5.2889;0.544644;-0.542229;0.451283;-0.453535;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.640;True;;
2517;-95.4443;90.3165;7050.660;0.000;0.0000;0.0000;0.000;5.2913;0.544593;-0.542282;0.451324;-0.453494;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.650;True;;
2518;-95.4452;90.3164;7051.034;0.000;0.0000;0.0000;0.000;5.2926;0.544540;-0.542326;0.451369;-0.453457;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.660;True;;
2519;-95.4462;90.3164;7051.409;0.000;0.0000;0.0000;0.000;5.2952;0.544492;-0.542378;0.451405;-0.453418;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.670;True;;
2520;-95.4472;90.3164;7051.785;0.000;0.0000;0.0000;0.000;5.2972;0.544447;-0.542422;0.451444;-0.453380;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.680;True;;
2521;-95.4482;90.3165;7052.157;0.000;0.0000;0.0000;0.000;5.2994;0.544393;-0.542475;0.451482;-0.453343;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.690;True;;
2522;-95.4491;90.3165;7052.528;0.000;0.0000;0.0000;0.000;5.3012;0.544343;-0.542521;0.451526;-0.453305;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.700;True;;
2523;-95.4501;90.3165;7052.898;0.000;0.0000;0.0000;0.000;5.3048;0.544299;-0.542576;0.451560;-0.453258;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.710;True;;
2524;-95.4511;90.3165;7053.269;0.000;0.0000;0.0000;0.000;5.3072;0.544251;-0.542626;0.451592;-0.453224;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.720;True;;
2525;-95.4521;90.3165;7053.635;0.000;0.0000;0.0000;0.000;5.3102;0.544205;-0.542677;0.451633;-0.453178;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.730;True;;
2526;-95.4531;90.3165;7054.001;0.000;0.0000;0.0000;0.000;5.3137;0.544163;-0.542730;0.451664;-0.453134;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.740;True;;
2527;-95.4540;90.3165;7054.364;0.000;0.0000;0.0000;0.000;5.3169;0.544117;-0.542783;0.451699;-0.453091;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.750;True;;
2528;-95.4550;90.3164;7054.728;0.000;0.0000;0.0000;0.000;5.3191;0.544073;-0.542829;0.451730;-0.453058;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.760;True;;
2529;-95.4559;90.3164;7055.085;0.000;0.0000;0.0000;0.000;5.3228;0.544029;-0.542884;0.451761;-0.453014;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.770;True;;
2530;-95.4569;90.3163;7055.440;0.000;0.0000;0.0000;0.000;5.3268;0.543987;-0.542941;0.451788;-0.452969;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.780;True;;
2531;-95.4579;90.3162;7055.791;0.000;0.0000;0.0000;0.000;5.3290;0.543938;-0.542988;0.451829;-0.452931;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.790;True;;
2532;-95.4589;90.3162;7056.144;0.000;0.0000;0.0000;0.000;5.3318;0.543899;-0.543035;0.451852;-0.452898;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.800;True;;
2533;-95.4599;90.3161;7056.492;0.000;0.0000;0.0000;0.000;5.3333;0.543853;-0.543077;0.451888;-0.452866;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.810;True;;
2534;-95.4608;90.3161;7056.838;0.000;0.0000;0.0000;0.000;5.3365;0.543817;-0.543125;0.451909;-0.452832;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.820;True;;
2535;-95.4618;90.3161;7057.181;0.000;0.0000;0.0000;0.000;5.3387;0.543776;-0.543169;0.451933;-0.452804;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.830;True;;
2536;-95.4627;90.3161;7057.514;0.000;0.0000;0.0000;0.000;5.3406;0.543727;-0.543216;0.451968;-0.452772;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.840;True;;
2537;-95.4637;90.3161;7057.844;0.000;0.0000;0.0000;0.000;5.3432;0.543684;-0.543263;0.451998;-0.452738;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.850;True;;
2538;-95.4647;90.3161;7058.177;0.000;0.0000;0.0000;0.000;5.3456;0.543650;-0.543305;0.452014;-0.452712;0.25;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:32.860;True;;
